normalized differences
-0.0926645189438087
-0.27202970983472097
-0.18603270050346352
-0.24991619314954278
-0.04106631334505494
-0.2843149968820464
0.3594340443976636
-0.24008796351168307
0.20709648501086114
0.21201059982979273
-0.0779221744870244
-0.016495739250410965
0.3373205277124819
0.4822869148708905
-0.30888557097669045
0.3274922980746222
0.10144301640388782
0.37663344626391365
0.008074834844236508
0.012988949663161114
0.04493069598619899
-0.018952796659869778
-0.12952038008578515
-0.045980428163986536
0.0031607200253084104
-0.023866911478804858
0.10635713122281593
-0.2769438246536526
-0.247459135740077
0.5633698093832198
0.10881418863228172
-0.04106631334505844
-0.03615219852612685
-0.02632396888827065
-0.09512157635327799
0.28572232211372467
-0.06440835873496778
0.10635713122281942
0.06213009785245606
-0.14426272454256595
-0.16391918381828183
0.3225781832556941
-0.22288856164543297
0.38154756108284527
0.38891873331123916
-0.2843149968820464
-0.660244780530121
-0.04352337075452074
0.4257745944532051
-0.1762044708656038
-0.5324777952379626
0.3422346425314135
-0.4587660729540271
-0.26711559501579285
-0.38505435067009164
0.20955354242032692
-0.2007750449602513
0.46385898429990574
0.26852292024747454
0.31766406843676603
0.5044004315560722
-1.5963836535361104
0.19481119796353916
0.01544600707262691
0.008074834844236508
0.28326526470426233
-0.3285420302524098
0.3004646665705124
-0.03123808370719875
0.30292172397997824
-0.018952796659873268
-0.4219102118120611
0.03510246634834279
-0.10740686340059998
0.0203601218915585
0.18252591091621714
0.3446916999408758
0.6419956464860833
0.19972531278246375
0.012988949663168098
0.5461704075169697
0.2636088054285465
0.2144676572392585
-0.0017533947936266708
0.2783511498853342
0.07195832749031225
-0.04106631334505844
-0.2695726524252552
-0.4685943025918833
-0.03860925593558915
-0.1958609301413232
-0.15654801158989143
0.08178655712816846
-0.40962492476473916
0.2390382313339025
-1.039860150292389
-0.44156667108777703
-0.3137996857956185
0.17515473868781978
-0.20691768848391404
0.21938177205818662
-0.31134262838615623
0.17269768127835747
0.37417638885444787
0.24886646097175869
0.17761179609728905
0.11618536086067562
0.15058416459318277
-0.03860925593558915
-0.5152783933717159
-0.24745913574008047
-0.09512157635327799
-0.36294083398491
0.16778356645942588
0.3496058147598039
0.027731294119955882
-0.3236279154334817
