Predicted Open,Predicted Close,Predicted High,Predicted Low,Actual Open,Actual Close,Actual High,Actual Low
-0.8657584,-0.88832736,-0.90321696,-0.93527114,-1.1686363725162394,-1.2728798285990024,-1.2173106631702717,-1.1951547742748074
-0.61665076,-0.64117277,-0.6501354,-0.68707925,-0.6945941450488597,-0.5087031506911895,-0.61572058620526,-0.602706092600631
0.81744826,0.7820654,0.811865,0.74027234,0.2618910582207638,0.4038631808669613,0.3671589761601113,0.3524906237743507
-1.0237094,-1.0452254,-1.0652951,-1.092001,-0.0369355611194333,0.0422009480835477,-0.011104402213261,0.0516782362483644
-1.1214632,-1.1421531,-1.1644312,-1.1892301,-1.4968656110284628,-1.5372176731583092,-1.5374727866254934,-1.5065930540672745
-0.6531027,-0.67728233,-0.68709356,-0.7232992,-0.947816701999789,-0.998929698782994,-1.0145614923621442,-1.0072178812965942
1.6077293,1.5663698,1.6168746,1.5261855,1.5268037360704283,1.6294295510964731,1.5579320912794867,1.6042099935149554
1.0469527,1.0097963,1.0458742,0.9681645,1.2831820343593447,1.2473412121425675,1.2404934641485523,1.3297624672610575
-0.8226207,-0.8454531,-0.8601265,-0.89205474,-0.7365978867231855,-0.653488197370264,-0.7476588525818928,-0.6552031313725447
1.5872059,1.5459789,1.5959688,1.5059601,1.7038195045550837,1.5783642856702438,1.682910311494049,1.639739015663693
0.664948,0.63082343,0.65673697,0.58796144,0.6345242522172723,0.6597902758266546,0.5644611543196618,0.6269381500282486
-0.88057846,-0.9031092,-0.91869104,-0.94974667,-1.2520438024123994,-1.1389086028337163,-1.2142845561432838,-1.1445729019360995
1.5176065,1.4769347,1.5252031,1.4367323,1.290982729241719,1.1926713397450732,1.1969175229599398,1.2712932116678346
0.48804933,0.45532703,0.4764323,0.41256103,-0.0771391424362862,-0.2083192364192504,-0.1524357048016618,-0.1981943039046679
0.8562579,0.82070607,0.85165936,0.7789682,0.6219231297149761,0.8135868399338876,0.7151612842636139,0.6985331568770909
-0.36491606,-0.3912901,-0.393572,-0.43643183,-0.4503723898852862,-0.4378125469230114,-0.5485410102061483,-0.4702553299302715
-0.8803358,-0.90271926,-0.91905564,-0.9492447,-1.190238296805893,-1.463323230247411,-1.2887267890071643,-1.349680664056892
0.84798074,0.8121703,0.8428291,0.7703661,0.7377334460456131,0.6615925793122863,0.6685592360480138,0.74685978650006
1.2477909,1.2091936,1.2508205,1.1680782,0.9987566978789182,1.0442816860947353,0.9548289608009816,1.0511385656076426
-1.3265648,-1.3456327,-1.3738296,-1.392911,-1.0048217799863737,-0.8211024215340055,-0.9268043885795209,-0.908476434350898
0.53832155,0.50511414,0.52813786,0.46196687,0.672327619724166,0.5402374779464223,0.571118589779034,0.4515303832485833
0.8605783,0.8247524,0.8555163,0.7828246,-0.0513368439792006,0.0686347325394782,0.0406420279482156,0.0040615904433144
-1.0875876,-1.1085781,-1.1301959,-1.155534,-1.5706721856847774,-1.7270603069781745,-1.6076784696515911,-1.7004961976162245
0.7671106,0.7322163,0.76135933,0.6897504,0.0332706928219389,0.2170243861898161,0.1510949344332397,0.0479135321382299
-0.96543014,-0.98729646,-1.0055348,-1.0339717,-0.8002035526871631,-0.8529431164468311,-0.8917015470664728,-0.8019788616632443
0.8888888,0.8529277,0.88506013,0.8110696,0.6123222744751307,0.7450993074798846,0.7169769484798062,0.7271711596166291
-0.4671972,-0.4924853,-0.49766168,-0.5380535,-0.624387891107489,-0.7904632622782682,-0.7134093732504542,-0.692796476218758
1.6031104,1.561873,1.6122155,1.52193,1.5664072639347917,1.4942567896741006,1.5243423032799324,1.5576732390632075
-1.5818067,-1.5990024,-1.6337988,-1.6464288,-1.515467268055664,-1.7516917879484732,-1.6179672335433477,-1.6462033174225168
-1.001485,-1.0230114,-1.0426412,-1.069698,-1.0216232766561035,-1.266271382485019,-1.104134260360958,-1.1563741455650172
0.44758552,0.41498566,0.43473932,0.3720621,0.5625178379184305,0.5816904581159498,0.6600861363724512,0.620971899457512
-1.3725826,-1.3913704,-1.4205241,-1.4386828,-0.6153870893201334,-0.4101772268099926,-0.3403448467494442,-0.4935237071561447
0.40777835,0.37532908,0.39398903,0.33201522,-0.1311439531604184,-0.0887664385390181,-0.1920656024270829,-0.0800625426040758
1.021317,0.9843688,1.019595,0.94312614,0.4965119581444919,0.3365771840700467,0.5614350472926741,0.4360181317646662
-1.2514248,-1.2711247,-1.2972645,-1.3181391,-0.7756013611350588,-0.6522866617131756,-0.7288969890145733,-0.7479007664900837
-0.11074309,-0.13894054,-0.13442603,-0.18346138,-0.441971641550422,-0.4984900976059426,-0.5527775600439314,-0.5269347103522716
1.2782239,1.2392442,1.2814739,1.1985326,0.9873556822816016,0.9115119959865394,0.8888598276126668,0.9592702393194364
1.0830112,1.045617,1.0823483,1.0044805,1.4529971614141155,1.3464679038523062,1.3960353653356845,1.3697363460849945
0.13540596,0.10547579,0.116831936,0.06153793,0.2210874234514194,0.3870416816677327,0.3163203781067298,0.2277959868459488
0.3441112,0.3123064,0.32969558,0.26896816,0.3254967241847415,0.2020051904762191,0.3853156183220321,0.2683664907269586
0.28922674,0.25786704,0.2732965,0.2144623,-0.4371712139304984,-0.4023672450389224,-0.4937684730176856,-0.4016434483667966
-0.54398406,-0.5686795,-0.5757534,-0.6142525,-0.1791482293596474,0.0211740740845106,-0.055285564807272,-0.0812557927182238
-1.0208402,-1.0423245,-1.0622009,-1.089119,-1.0228233835610832,-1.0764287486651538,-1.0859776181990373,-0.9863360042990152
1.3915162,1.351556,1.3965057,1.3110721,1.1121668003995944,1.1458114491186506,1.0510228509748445,1.0785833182330329
-0.877612,-0.89986885,-0.9160681,-0.9464384,-1.675681539870589,-1.2602637041995806,-1.3607481362494545,-1.6110024390551705
-1.6244905,-1.6413966,-1.6773452,-1.688781,-1.7104846401150289,-1.5095823530452903,-1.6203881191649367,-1.5865408117151476
