Predicted Open,Predicted Close,Predicted High,Predicted Low,Actual Open,Actual Close,Actual High,Actual Low
1.7922952,1.8216169,1.7916623,1.8100893,1.3043367893844997,1.2373022014746602,1.2898431784122866,1.2474166620083702
-0.12119838,-0.11143088,-0.12892984,-0.101658985,-0.2375522089737732,-0.2459063915084776,-0.2604019044323603,-0.2435914544453936
-0.6057453,-0.5960382,-0.6118284,-0.58565545,-0.6408801213508696,-0.6520730505879014,-0.6734766130273282,-0.6301491142667393
0.5756224,0.5893822,0.56989527,0.59409136,0.5242894032940744,0.4235683086293318,0.5317295955791685,0.4700534559940145
-0.9391207,-0.92765105,-0.94305223,-0.9180495,-0.8887587341659602,-0.8747644257383448,-0.873418656851448,-0.8581331758339006
-1.1619784,-1.1485243,-1.1643559,-1.1395689,-1.0316040364661812,-1.033729652653912,-1.0233751897195371,-1.0011311907253213
1.496167,1.5211258,1.4934496,1.5150377,1.4555847565259104,1.5986504705867002,1.5411592196078814,1.494502052626776
-0.55582815,-0.5459413,-0.56265384,-0.535481,-0.4490192741437097,-0.443387422302267,-0.4832539741113261,-0.4368702843560669
0.6114471,0.6254028,0.60725266,0.628853,0.6881413676972699,0.6728706028229096,0.6518336705151839,0.6859876798868908
1.3551664,1.3781135,1.3512374,1.3746011,1.5690207318819689,1.649071159300008,1.6418244847276635,1.608487003599737
2.0078118,2.0403593,2.0089376,2.0242774,2.514320526515786,2.370367122837605,2.4756105772025503,2.278237088198627
-1.1746764,-1.1608917,-1.1760787,-1.1529039,-1.1142302407378784,-1.1268678693048837,-1.1136268067234798,-1.0931687287780223
-0.46145096,-0.45181325,-0.46872103,-0.44123963,-0.383198399554392,-0.4335833994969016,-0.4152181397545075,-0.3922674774536032
-0.43657103,-0.42716527,-0.44418976,-0.4161738,-0.4392161651623218,-0.4279811007509786,-0.4443763544788583,-0.4035951744447047
-0.7608244,-0.75044566,-0.76667124,-0.7398293,-0.8131347505952549,-0.7963322432954212,-0.8275986051417543,-0.7759932130271741
-0.79476416,-0.78410816,-0.80057263,-0.7735428,-0.7739223146697036,-0.7795253470576523,-0.7956634175865125,-0.7524599225281607
1.4856095,1.5104169,1.4846963,1.5031003,1.5144034104142372,1.5342240350085845,1.525288819879342,1.5665603651114224
-1.1599048,-1.1465157,-1.1616656,-1.13801,-1.0302035923259831,-1.0827497666807395,-1.083080105583684,-1.079009107539145
1.9149655,1.9463814,1.9152313,1.9320493,1.9233330993521265,1.9319872459691236,1.9486799825410688,1.9511498375805645
-0.5439744,-0.53452617,-0.54883903,-0.52517784,-0.3131761925444796,-0.4377851235563441,-0.3291319819969009,-0.4234186441791328
0.7526167,0.7682443,0.74607635,0.77218395,0.8057786754739223,0.8003228992926594,0.7955420145137702,0.849531305195922
-1.0699046,-1.0572145,-1.0728074,-1.0482388,-1.5595714773209215,-1.4882161384169237,-1.448252032845791,-1.717608025412504
-0.94166136,-0.92991465,-0.945509,-0.92064774,-0.7641192056883159,-0.73890868114971,-0.7790015806011695,-0.7660814781599601
-0.4228875,-0.41348976,-0.42993778,-0.40298113,-0.3061739718434877,-0.3355431714432471,-0.3291319819969009,-0.3012211128876231
-0.9708413,-0.95901364,-0.9749994,-0.9492702,-1.0526106985691548,-1.0890523527699032,-1.071972214260122,-1.0535217893091662
-0.51629066,-0.5067217,-0.5237949,-0.4955835,-0.43221394446133,-0.4125747791996892,-0.4485418137251943,-0.3894355532058284
-0.9373131,-0.9258196,-0.9418269,-0.9157955,-0.9643827177366656,-0.9015294079969922,-0.9359005455464848,-0.9473246300175876
0.81883675,0.83509445,0.81359065,0.8375759,1.2455181354961729,1.262512545831314,1.232915235379031,1.2700720559905732
-0.8696725,-0.85853744,-0.873846,-0.8490626,-0.7669200939687119,-0.783026783773854,-0.7567857979540447,-0.7646655160360726
0.54833955,0.56174356,0.54375225,0.5659121,0.5635018392196256,0.5468188810396393,0.542768062581958,0.5804985016572565
-0.82910955,-0.8183191,-0.83367056,-0.808562,-0.6758912248558258,-0.6135572467096804,-0.6526493167956493,-0.6457246976295041
-0.43342316,-0.42405483,-0.4405007,-0.41345376,-0.4728268245270801,-0.5064132831939012,-0.497138838265779,-0.4715613563913156
1.8367093,1.8670571,1.8367556,1.8539203,1.6488460478732692,1.4277803588360451,1.598087162641138,1.4109602873174014
