Open,Close,High,Low
-1.5289195537125586,-1.5295171293356444,-1.5316395619265042,-1.5277160403320535
-1.5279262935997875,-1.531669804161144,-1.5285283342628107,-1.5268365994335489
-1.5321062632410323,-1.5303036835988078,-1.532294557224124,-1.5263549410545274
-1.533016751677739,-1.541688021618277,-1.538148577696599,-1.5365472810318694
-1.5472948657988226,-1.5395767443855752,-1.5393770213772846,-1.5416953502549848
-1.5347549568750882,-1.5380450334520468,-1.5390082590247252,-1.5344127157442362
-1.5412111476081003,-1.544751443485334,-1.5425288587494306,-1.5442484577558795
-1.5466326923903084,-1.5444202627429495,-1.5463360189168445,-1.5410675369350926
-1.5424113369110317,-1.5510852751834387,-1.5459593966207132,-1.5466341483714692
-1.5513092920879388,-1.5456621905268915,-1.5496519326110438,-1.5482246087818625
-1.5430321244815135,-1.5447100458925358,-1.5469255146847023,-1.5406489947218311
-1.545763589791634,-1.5451240218205164,-1.5472448248922916,-1.5430765395587474
-1.5429079669674173,-1.5412326480974983,-1.5433066656653538,-1.538849263204807
-1.5379002805655297,-1.537051491224893,-1.5413416797724948,-1.5352916543920851
-1.5350446577413133,-1.5460347688620741,-1.5383123265210041,-1.5410675369350926
-1.5405075883615538,-1.5296413221140386,-1.5337682966437678,-1.5354590712773897
-1.5268088759729201,-1.526784888210972,-1.5286102086750133,-1.523487424643031
-1.5278435219237234,-1.5213618035544245,-1.52554024571507,-1.522233137338329
-1.519897441021555,-1.522645128931165,-1.5233705737917052,-1.5168339427872566
-1.521139016162519,-1.5221897554103863,-1.5234521207062588,-1.5185918200829547
-1.5158002430563744,-1.522024165039194,-1.5214871348133998,-1.516289837910017
-1.5196905118313944,-1.5181327913161753,-1.51915371406563,-1.514490106392993
-1.515924400570471,-1.5182155865017715,-1.5210777627523877,-1.5186306608003455
-1.5258570016981812,-1.5278198280309236,-1.5284464598506085,-1.5249955159458544
-1.5275124352194662,-1.5361821417761337,-1.5314758131020991,-1.5319433166859937
-1.5324787357833214,-1.5277784304381257,-1.5315576875143015,-1.529306500742447
-1.5249465132614743,-1.526784888210972,-1.5267680344004582,-1.5227353879942427
-1.5232083080641252,-1.5286891774796831,-1.5268499088126606,-1.524032868855353
-1.5287953961984624,-1.5299311052636253,-1.5340139198803753,-1.5277578945533796
-1.5299541996633617,-1.5231005024519435,-1.5264405367516483,-1.5261255799216602
-1.526519175106695,-1.5290617558148656,-1.5295108272092401,-1.524032868855353
-1.5290023253886227,-1.5184225744657618,-1.5164927956690504,-1.5238654519700487
-1.5177039916058521,-1.5263709122829912,-1.5233702462940562,-1.5221494288956767
-1.5263122459165346,-1.5299725028564233,-1.528364585438406,-1.5292646465211208
-1.5281332227899482,-1.528068213587712,-1.5289786435299242,-1.5244932652899408
-1.5282159944660123,-1.5168080683466372,-1.520054332599857,-1.5254977666017682
-1.5151380696478602,-1.5247150085710686,-1.52083213951578,-1.5251001514991698
-1.522215047951354,-1.5218999722607995,-1.524557425270992,-1.51924056051351
-1.5133584786124792,-1.5207822372552517,-1.5190718396534275,-1.5177965898777581
-1.5244084973670566,-1.530883249897981,-1.523329309087955,-1.5250792243885065
-1.530409443881715,-1.5363891297401238,-1.535937968567133,-1.5304784189395786
-1.5355412877976988,-1.5288961654436735,-1.531434875895998,-1.5313573575874277
-1.5306991447479399,-1.5438406964437765,-1.531434875895998,-1.5390145036706027
-1.541169761770068,-1.539328358828787,-1.5428239341310082,-1.5384307209915455
-1.5448944871929593,-1.5438406964437765,-1.546049458474136,-1.5444577288625099
-1.540880060903843,-1.5331601175018745,-1.5354355871738588,-1.5365054268105431
-1.5347549568750882,-1.546448744790055,-1.536306403422044,-1.541820912918963
-1.5506057328413927,-1.5484772268371605,-1.5519034789466115,-1.5499824860775606
-1.5415836201503892,-1.538790190122412,-1.5424879215433291,-1.5400211814019389
-1.536244847044245,-1.5396181419783734,-1.5390082590247252,-1.5338267566456703
-1.543197667833642,-1.5556804079840243,-1.5474413234815776,-1.5497732149709298
-1.5547029308065734,-1.5379208406736524,-1.5415054285968999,-1.550401028290822
-1.5395970999248472,-1.556094383912005,-1.5441663469934797,-1.5509032789467356
-1.555282332539023,-1.5676857098954646,-1.5536637788089642,-1.5617016680488802
-1.5693121316319139,-1.570831926948118,-1.5611143503193876,-1.5669752999359738
-1.5699329192023956,-1.5760894212334726,-1.5686877334481146,-1.5724163487083722
-1.584749049217897,-1.586563012211384,-1.5847760554458965,-1.595394316216424
-1.6003928959940406,-1.5783662888373664,-1.5796998418893444,-1.6027606591698247
-1.5698915333643635,-1.5640013241364366,-1.5659449406393322,-1.5676868216985185
-1.5631456417651268,-1.5565911550255818,-1.5592721760448323,-1.5611157089503143
-1.5502332602991036,-1.5337396838010475,-1.5380667032843969,-1.5495634416136432
-1.5332650667059315,-1.5427229614382285,-1.535774219742728,-1.537384365458392
-1.5314440898325183,-1.5300139004492213,-1.5278733389651913,-1.5295576260704038
-1.5301611288535222,-1.5329945271306824,-1.5349145384146023,-1.5328222553338429
-1.5343410984947672,-1.5336154910226534,-1.532540180460731,-1.5315247744727323
-1.529705884635169,-1.5195403094713098,-1.523861492767271,-1.5237817435273961
-1.5204768427540047,-1.527447249695741,-1.5175162258215809,-1.5250792243885065
-1.4686203876997503,-1.4355859912768247,-1.4320494919093323,-1.465269542113451
-1.4312075901187082,-1.4183645926728277,-1.418857559117624,-1.4255080318536169
-1.4182538228146528,-1.416129122661732,-1.4160738291027406,-1.4193973155400001
-1.4237995251109579,-1.4111200139331657,-1.4167697616064614,-1.4188950648840863
-1.4051345121584689,-1.3840045906504304,-1.3785753483140166,-1.3984702048769295
-1.382910317135217,-1.381520735082546,-1.3844703059925936,-1.3834863936421709
-1.3803857810152573,-1.3715439152182114,-1.3782069134591057,-1.3773756773285546
-1.3722741567609604,-1.3806513856337863,-1.3785180362254748,-1.3795102426161878
-1.3844002073043735,-1.3832180363872668,-1.3886459010149186,-1.380870504809287
-1.3857659399594335,-1.3732412165229322,-1.3793122180238389,-1.3803054728213842
-1.3727294009793138,-1.3788712891434696,-1.3783297250774094,-1.3749899867129642
-1.3762471972120447,-1.385701891955151,-1.3834468758400629,-1.3786731581896647
-1.3868833575863009,-1.3823486869385073,-1.3823006340692283,-1.3810588488052549
-1.3836552622197953,-1.382141698974517,-1.381063839198498,-1.377250114664576
-1.3847312940086305,-1.3828454580520841,-1.3847568664353018,-1.3851187082738905
-1.3910219413895135,-1.3746073370852685,-1.380417522588572,-1.383779373191454
-1.3597342478372263,-1.3650858907417123,-1.3613407845454002,-1.361554781667273
-1.360313649569676,-1.3621052640602513,-1.366703558544661,-1.358290152403834
