Open,Close,High,Low
0.781604412191435,0.7657850200179646,0.7541429867414351,0.7413322583783258
0.7603445095785717,0.7546057624320993,0.7769667901854235,0.7463919069545404
0.7027189840752839,0.6707613305381117,0.7084953798534583,0.6997307034183334
0.7541903272432692,0.6813816252446834,0.7140621611812601,0.6811786586388776
0.7010405707111104,0.788143535189694,0.7524729523430944,0.73852134250265
0.8269215730241177,0.8412450087225531,0.8220577189406206,0.8453361457783052
0.8274810441455092,0.7361599874154221,0.7997905936294127,0.775063248886427
0.7430009048154461,0.737836876053302,0.7246390457040839,0.7317751444010303
0.7094326375319778,0.713242509364399,0.729649148899106,0.6907357726161731
0.6948863883758079,0.6981505116234807,0.681774829480008,0.6991685202431989
0.7497145582721402,0.6864122911583228,0.7190722643762821,0.7194071145480597
0.6685912456704242,0.7562826510699792,0.7207422987746228,0.7070390846950892
0.7586660962143982,0.7574005768285654,0.74133938968749,0.7581977536323764
0.7273357134164941,0.7316882843810762,0.7391126771563696,0.7441431742540008
0.7525119138790957,0.7557236881906856,0.7257524019696441,0.7492028228302162
0.7513929716363136,0.7316882843810762,0.7112787705173592,0.7525759218810256
0.7407630203298821,0.7456623563634075,0.7196289425090618,0.7621330358583212
0.7043973974394574,0.6947967343477218,0.7040419547912159,0.7289642285253553
0.7290141267806676,0.6299570403497041,0.6890116452061504,0.6615022475091521
0.6646749478206865,0.6746740706931641,0.6347355272600803,0.6373283709783456
0.6154414891382652,0.6288391145911179,0.6297254240650583,0.6541938662323962
0.589705817554273,0.6925608828305485,0.6569803854459771,0.6283334401761853
0.7049568685608488,0.6869712540376163,0.6717546230899638,0.7019794361188738
0.6965648017399813,0.680263699486097,0.6884494002920428,0.6974819707177937
0.6948863883758079,0.6869712540376163,0.663682790164651,0.7115365500961693
0.6971242728613727,0.7629902056214984,0.7558130211397758,0.7090067258080617
0.734049366873188,0.7769642776038297,0.7391126771563696,0.7756254320615623
0.7715339320063948,0.7931742011033336,0.7546996648742156,0.7764687068242649
0.7989480169545605,0.9519196588226171,0.9333933454966625,0.8369033981512795
0.9315426727242618,0.9759550626322264,0.9712474585257171,0.9622702462063905
0.958397286551037,0.9072026284791571,0.9306099548327617,0.9414694687263943
0.8873444541343611,0.8663983382907495,0.8532316943763125,0.9021166464669431
0.8431462355444612,0.8546601178255916,0.8215010408078409,0.855455442930736
0.8543356579722843,0.8160916791543567,0.8437681661190488,0.8540499849928982
0.815172679474904,0.8177685677922365,0.7819768933804456,0.8172269870215539
0.8308378708738562,0.8993771481690516,0.8740180558543257,0.8689478391339763
0.8845470985274055,0.9999904664418366,0.9804326477165902,0.9229174239469385
0.9919655538345054,0.9787498770286933,0.9595572177373324,1.0016230684658425
0.9723840645858156,1.0704197892327865,1.0386055125921223,1.0016230684658425
