Open,Close,High,Low,Date
201.75,202.0,202.25,201.25,09/06/17
201.66,204.53,204.7,201.51,09/07/17
204.35,205.7397,206.12,203.16,09/08/17
206.5,209.6,209.775,206.09,09/11/17
209.73,209.68,210.925,206.09,09/12/17
209.98,209.48,210.29,208.57,09/13/17
209.44,211.45,211.91,208.77,09/14/17
211.65,213.34,214.115,210.66,09/15/17
214.16,213.77,214.03,212.57,09/18/17
214.07,213.55,214.65,212.87,09/19/17
211.47,210.46,212.59,208.31,09/20/17
210.9,210.46,211.57,210.24,09/21/17
209.64,210.74,211.3,209.28,09/22/17
210.96,210.77,211.16,209.43,09/25/17
211.58,211.09,212.78,211.0,09/26/17
211.36,209.47,211.38,208.16,09/27/17
208.97,209.56,209.87,208.2519,09/28/17
209.06,209.9,209.9,208.73,09/29/17
210.74,212.77,212.7899,210.03,10/02/17
213.36,214.575,214.6,211.38,10/03/17
214.9,216.51,216.92,214.5,10/04/17
216.49,216.33,217.61,215.9002,10/05/17
215.93,216.49,216.54,215.27,10/06/17
216.06,216.66,217.2,215.69,10/09/17
217.43,216.72,217.6,216.55,10/10/17
217.22,216.43,216.8,214.66,10/11/17
216.39,217.54,217.63,216.3,10/12/17
218.89,217.7,219.75,216.83,10/13/17
217.84,218.6401,218.73,217.2,10/16/17
218.61,217.7,218.72,216.47,10/17/17
218.08,218.25,218.64,217.37,10/18/17
218.57,219.25,219.25,217.47,10/19/17
220.16,221.29,221.29,219.19,10/20/17
222.01,221.94,222.78,221.2,10/23/17
229.0,234.6,238.9,229.0,10/24/17
235.1,237.57,237.94,233.94,10/25/17
238.71,232.9,238.71,232.31,10/26/17
233.575,234.7206,234.9399,232.56,10/27/17
234.43,231.04,233.55,230.64,10/30/17
231.38,230.19,231.5975,229.81,10/31/17
230.49,230.19,231.755,229.16,11/01/17
230.82,232.24,232.8,229.55,11/02/17
231.77,232.22,232.58,231.0,11/03/17
231.75,230.319,232.6,230.15,11/06/17
230.57,230.0,230.77,229.145,11/07/17
230.47,229.81,230.65,229.38,11/08/17
228.79,228.4,229.4,227.06,11/09/17
228.16,227.48,228.44,226.16,11/10/17
226.89,228.1499,228.43,226.26,11/13/17
227.54,229.39,229.96,226.77,11/14/17
228.67,227.55,228.5,226.15,11/15/17
228.73,229.36,229.99,227.95,11/16/17
229.24,229.37,229.92,227.78,11/17/17
229.86,231.47,233.565,229.5543,11/20/17
232.21,234.15,235.7,232.21,11/21/17
232.74,231.5899,233.86,231.4132,11/22/17
231.57,231.41,232.03,230.81,11/24/17
231.81,234.05,234.5289,231.13,11/27/17
235.46,235.74,235.94,233.375,11/28/17
236.38,237.99,238.19,235.66,11/29/17
239.08,243.14,243.44,237.7,11/30/17
243.65,241.1405,243.63,239.25,12/01/17
243.58,239.31,244.23,238.54,12/04/17
240.22,238.24,240.24,237.86,12/05/17
238.98,238.8,241.0799,236.97,12/06/17
238.08,240.35,241.29,237.93,12/07/17
240.79,238.33,240.94,237.5,12/08/17
238.84,239.26,240.2,237.86,12/11/17
241.56,236.59,241.68,236.12,12/12/17
237.35,239.18,239.59,236.63,12/13/17
240.37,238.14,240.8,237.88,12/14/17
239.49,237.98,239.655,237.65,12/15/17
239.28,238.46,240.01,237.145,12/18/17
239.4,238.41,239.74,236.9,12/19/17
238.84,236.94,238.45,236.49,12/20/17
236.0,234.81,237.03,234.41,12/21/17
235.06,234.73,236.08,234.28,12/22/17
235.08,235.42,236.265,235.03,12/26/17
236.1,236.17,236.535,234.89,12/27/17
236.76,235.71,237.08,235.34,12/28/17
236.94,235.79,237.31,235.55,12/29/17
236.32,235.62,237.02,232.805,01/02/18
235.8,235.57,235.73,233.3,01/03/18
236.51,238.72,239.42,236.47,01/04/18
238.65,240.45,240.9,237.79,01/05/18
240.44,239.6,240.94,239.18,01/08/18
239.8,241.309,241.7845,239.6,01/09/18
240.28,241.16,242.555,240.03,01/10/18
241.11,242.31,242.34,239.75,01/11/18
243.57,244.52,246.0,242.5,01/12/18
245.4,244.71,247.19,243.83,01/16/18
246.84,248.18,248.53,245.81,01/17/18
248.14,245.9,249.0,244.94,01/18/18
245.96,248.2,248.5,245.6,01/19/18
247.28,247.35,247.89,245.08,01/22/18
247.19,246.25,247.24,245.15,01/23/18
247.18,247.61,248.54,246.25,01/24/18
250.12,252.31,254.8,247.1013,01/25/18
253.43,258.58,259.765,253.39,01/26/18
258.51,256.03,259.34,255.99,01/29/18
255.59,251.53,255.6,251.42,01/30/18
251.49,250.55,253.13,249.6,01/31/18
247.5,247.86,250.09,246.1795,02/01/18
246.43,245.03,248.75,244.88,02/02/18
243.2,231.3,244.4,226.04,02/05/18
227.64,233.595,234.57,226.87,02/06/18
233.88,233.18,237.4659,232.821,02/07/18
233.85,222.84,233.31,222.65,02/08/18
224.62,225.14,226.88,218.22,02/09/18
227.2,229.24,230.38,226.1,02/12/18
229.31,231.33,231.965,228.97,02/13/18
229.99,232.04,232.87,228.471,02/14/18
233.37,234.87,234.89,230.88,02/15/18
235.19,236.71,238.43,233.47,02/16/18
234.41,235.08,236.67,233.9236,02/20/18
235.67,232.18,237.85,232.11,02/21/18
232.49,235.82,237.36,232.26,02/22/18
237.25,237.05,237.85,232.26,02/23/18
239.08,244.15,244.835,238.51,02/26/18
245.03,240.81,244.67,240.72,02/27/18
241.96,235.46,242.245,235.41,02/28/18
235.63,231.28,236.82,229.53,03/01/18
229.75,230.37,231.27,226.33,03/02/18
229.53,232.91,233.71,228.53,03/05/18
234.05,233.65,235.92,230.8,03/06/18
231.22,235.64,236.22,230.59,03/07/18
236.64,236.28,237.69,234.12,03/08/18
238.0,241.35,241.355,236.25,03/09/18
242.39,239.86,243.0999,239.301,03/12/18
240.08,237.59,242.97,236.891,03/13/18
239.22,234.37,239.32,233.85,03/14/18
235.65,235.88,238.08,234.22,03/15/18
235.67,237.26,238.17,235.67,03/16/18
236.75,231.62,236.01,230.26,03/19/18
232.42,232.485,234.38,231.58,03/20/18
232.45,234.1,237.04,232.31,03/21/18
231.66,223.12,232.12,222.81,03/22/18
223.81,215.45,224.27,215.28,03/23/18
217.99,220.26,220.7999,215.18,03/26/18
221.19,215.93,221.8,214.78,03/27/18
216.15,216.43,219.56,214.97,03/28/18
217.14,219.6,221.38,217.67,03/29/18
218.16,212.46,218.72,209.485,04/02/18
213.46,216.42,216.45,210.93,04/03/18
212.39,217.51,217.9225,211.21,04/04/18
218.73,218.62,220.29,216.56,04/05/18
217.74,212.26,218.78,211.0,04/06/18
213.95,212.79,216.85,212.405,04/09/18
215.35,216.97,218.71,215.24,04/10/18
214.36,214.31,215.87,213.4982,04/11/18
215.89,216.49,217.67,215.06,04/12/18
217.72,215.54,218.68,214.485,04/13/18
217.4,217.74,219.27,216.605,04/16/18
219.14,220.08,221.69,218.74,04/17/18
221.44,219.51,220.99,219.17,04/18/18
218.6,218.87,219.28,217.04,04/19/18
