Open,Close,High,Low,Date
121.94,122.76,122.78,120.9602,12/02/19
122.53,122.91,122.96,121.8,12/03/19
122.88,124.56,124.58,122.69,12/04/19
124.3,124.65,124.65,123.66,12/05/19
124.69,124.16,125.445,123.89,12/06/19
124.14,124.87,125.12,124.14,12/09/19
124.75,124.255,124.87,124.1232,12/10/19
124.43,124.63,125.26,124.07,12/11/19
124.745,124.6,125.75,123.88,12/12/19
124.15,125.49,125.74,123.8,12/13/19
125.64,125.56,126.35,125.35,12/16/19
125.32,125.28,125.98,124.315,12/17/19
125.305,124.02,125.87,123.69,12/18/19
124.09,124.9,125.195,123.9,12/19/19
126.14,125.33,126.5988,125.03,12/20/19
125.57,124.9,125.82,124.685,12/23/19
124.78,125.16,125.3099,124.58,12/24/19
125.09,125.21,125.74,124.87,12/26/19
125.57,126.08,126.29,125.39,12/27/19
125.78,124.51,125.85,124.14,12/30/19
124.25,124.79,124.99,123.95,12/31/19
124.51,123.355,124.73,122.94,01/02/20
122.16,122.58,123.52,121.86,01/03/20
122.74,122.76,123.14,122.3787,01/06/20
122.88,122.0,123.2,121.8748,01/07/20
122.19,122.51,123.4299,122.0003,01/08/20
122.51,123.85,123.88,122.51,01/09/20
123.84,123.98,124.32,123.295,01/10/20
124.03,124.89,124.9,123.82,01/13/20
124.65,124.65,125.2,124.485,01/14/20
124.94,125.97,126.11,124.94,01/15/20
126.24,126.09,126.78,125.59,01/16/20
126.35,126.36,127.0,125.88,01/17/20
126.36,126.11,126.62,124.8499,01/21/20
126.43,126.27,126.675,125.84,01/22/20
124.37,125.0,126.55,123.65,01/23/20
125.22,125.18,126.79,124.78,01/24/20
124.75,125.68,126.39,124.75,01/27/20
125.93,126.03,126.98,125.72,01/28/20
126.06,125.06,126.065,125.03,01/29/20
124.81,125.935,126.06,124.42,01/30/20
125.99,124.51,126.94,124.46,01/31/20
124.66,125.09,125.95,124.5,02/03/20
125.71,125.68,127.34,125.3992,02/04/20
125.91,126.81,127.0586,125.44,02/05/20
126.94,127.12,128.09,126.6,02/06/20
127.25,126.07,127.27,126.05,02/07/20
126.12,126.17,126.83,125.76,02/10/20
126.27,124.23,126.27,124.03,02/11/20
123.66,123.38,123.955,122.86,02/12/20
123.57,124.97,125.28,123.52,02/13/20
125.26,126.13,126.15,124.79,02/14/20
125.88,124.91,126.18,124.83,02/18/20
124.66,125.41,126.46,124.65,02/19/20
125.47,126.59,126.76,125.18,02/20/20
126.01,126.69,128.07,126.0,02/21/20
125.03,123.31,126.585,123.14,02/24/20
123.02,121.42,123.96,120.88,02/25/20
121.24,120.19,122.3886,119.85,02/26/20
119.13,113.47,119.77,113.44,02/27/20
109.34,113.13,113.13,106.68,02/28/20
113.24,119.61,119.79,112.55,03/02/20
120.03,118.15,121.83,117.135,03/03/20
119.81,124.54,124.68,119.63,03/04/20
120.74,121.7,122.9,120.29,03/05/20
117.91,121.71,122.6099,117.55,03/06/20
115.68,116.08,120.0,115.13,03/09/20
118.98,120.55,120.79,114.46,03/10/20
117.6,111.59,118.42,110.68,03/11/20
103.09,101.82,111.56,101.0,03/12/20
106.69,114.11,114.63,105.46,03/13/20
101.815,108.26,115.88,101.0,03/16/20
111.72,118.29,119.67,110.7701,03/17/20
114.24,116.61,121.48,112.09,03/18/20
116.6,110.83,118.0,109.7901,03/19/20
109.37,102.38,109.65,101.64,03/20/20
100.1,97.69,103.75,94.34,03/23/20
99.9,103.28,103.99,96.07,03/24/20
100.4,100.8,104.67,98.6,03/25/20
103.06,107.4,108.27,102.53,03/26/20
107.21,110.22,114.29,106.5,03/27/20
111.56,114.97,115.79,110.2001,03/30/20
113.99,110.14,114.29,109.47,03/31/20
107.61,109.36,112.175,107.14,04/01/20
107.61,114.38,114.98,107.51,04/02/20
113.74,115.12,115.6,113.01,04/03/20
117.0,117.69,119.0,114.58,04/06/20
116.97,112.71,120.06,112.5,04/07/20
113.935,115.07,115.3751,111.86,04/08/20
115.11,114.63,118.655,114.205,04/09/20
113.59,116.0,116.73,113.16,04/13/20
118.39,120.99,121.45,116.25,04/14/20
120.85,121.27,123.42,119.59,04/15/20
122.37,121.54,122.5,119.9,04/16/20
122.51,124.66,124.99,120.55,04/17/20
121.5,120.58,123.23,120.56,04/20/20
119.5,119.75,120.3,118.435,04/21/20
119.98,119.41,120.28,118.78,04/22/20
118.65,119.4,119.6525,118.05,04/23/20
119.145,118.7,119.75,118.62,04/24/20
119.19,117.4,119.19,116.9,04/27/20
117.04,116.89,117.91,116.17,04/28/20
117.41,117.13,118.04,115.0761,04/29/20
116.0,117.81,118.28,115.675,04/30/20
117.48,116.82,118.37,116.32,05/01/20
117.08,115.78,117.19,115.073,05/04/20
115.79,116.01,117.26,115.22,05/05/20
115.63,113.1,116.14,112.9,05/06/20
114.07,112.15,114.1,111.82,05/07/20
113.55,115.93,116.3,113.39,05/08/20
115.85,115.32,116.01,114.93,05/11/20
115.2,114.55,115.9,114.53,05/12/20
114.3,113.89,115.33,113.725,05/13/20
113.6,113.75,114.45,111.26,05/14/20
113.93,114.71,114.79,112.07,05/15/20
116.03,116.17,116.99,114.75,05/18/20
114.9,112.43,115.635,112.37,05/19/20
113.0,113.29,113.76,112.13,05/20/20
112.84,111.65,113.2,111.43,05/21/20
112.22,112.57,113.6,111.76,05/22/20
113.86,112.11,114.0,111.77,05/26/20
112.74,113.88,113.965,111.82,05/27/20
115.64,116.08,116.99,114.8995,05/28/20
116.26,115.8,116.7147,114.64,05/29/20
116.01,117.26,117.4958,115.26,06/01/20
117.125,118.07,118.12,116.815,06/02/20
118.15,118.54,119.19,117.95,06/03/20
118.05,116.05,118.825,115.57,06/04/20
116.13,118.3,118.83,116.09,06/05/20
117.53,119.08,119.12,116.85,06/08/20
119.28,118.34,119.76,118.15,06/09/20
118.89,119.21,119.88,118.11,06/10/20
118.98,116.25,119.57,116.02,06/11/20
116.845,115.62,118.03,115.26,06/12/20
114.38,116.76,117.28,113.76,06/15/20
118.7,118.08,118.955,116.96,06/16/20
118.51,117.85,119.1032,117.44,06/17/20
117.845,119.26,119.957,117.37,06/18/20
120.49,118.88,121.82,118.85,06/19/20
118.53,117.68,119.07,117.34,06/22/20
118.58,117.785,119.19,117.66,06/23/20
117.15,116.44,117.96,116.28,06/24/20
116.96,117.86,118.02,116.04,06/25/20
117.43,115.19,118.47,115.04,06/26/20
116.35,117.66,118.05,116.35,06/29/20
117.94,119.55,119.95,117.82,06/30/20
119.69,120.0,120.38,118.9,07/01/20
120.81,120.87,122.5,120.53,07/02/20
121.89,121.7,122.41,120.88,07/06/20
120.9,122.18,123.24,120.89,07/07/20
122.35,122.92,123.24,122.01,07/08/20
122.89,122.44,123.97,121.81,07/09/20
122.54,123.9,124.42,122.495,07/10/20
124.0,124.09,125.57,123.41,07/13/20
