Open,Close,High,Low
0.007798633152229506,-0.01656164989945319,-0.004730132383838237,-0.007234926135870179
-0.001591557786169373,0.00812157831607796,0.005360816701683424,0.005305612499638013
-0.013050773846588148,-0.03901542524390389,-0.018920529535352726,-0.0305474659070073
-0.03978894465423144,-0.038537685342958206,-0.037841059070705674,-0.05434233408720246
-0.014324020075523025,0.0060513720786461445,-0.0163977922639722,0.01189743409009747
-0.016552200976160503,-0.019746582572424787,-0.011352317721211591,-0.02379486818019494
-0.017825447205095823,0.0060513720786463665,0.0028380794303026757,0.007395702272222859
0.02514661302147414,-0.010191784553509553,0.0,-0.004823284090580193
-0.024509989907006258,0.013376717226481372,-0.01040629124444381,-0.001286209090821222
0.021645185891902008,-0.0011147264355400033,0.006622185337373576,0.017363822726088163
-0.012732462289354096,0.0017517129701343226,-0.0006306843178451871,-0.001607761363526583
0.014005708518289417,0.011784250889995462,0.00914492260875388,0.012106443067356087
0.0054112964729755575,0.008280824949726595,0.0050454745427606085,0.0065435887495535194
0.014324020075523025,-0.007803085048780911,0.015767107946127235,-0.010289672726570886
-0.011459216060418553,0.015446923463913187,-0.0022073951124579327,0.011897434090097692
0.02291843212083755,0.010828771088103872,0.00914492260875388,0.01865003181690983
-0.004456361801274067,0.0022294528710802286,0.004099448065993272,0.001607761363526583
0.002864804015104694,0.027708914254854333,0.029011478620874165,0.004823284090579971
0.028966351708280325,0.0,0.009775606926598845,0.025402629543721522
0.01527895474722496,0.027390420987557063,0.02365066191919074,0.017363822726088385
0.020053628105732635,0.012421237424589782,0.0037841059070706784,0.016559942044325204
0.007639477373612591,-0.005414385544052047,0.0,0.004662507954227513
-0.018462070319563484,-0.012739730691887052,-0.018605187376430132,-0.02315176363478444
0.0035014271295723542,0.008280824949726817,0.009144922608753658,0.013508410976351248
0.0038197386868064065,0.007006851880537512,0.0018920529535353392,-0.00257563370436964
0.01814375876232943,0.0017517129701347667,0.020812582488888065,0.009968120453865303
-0.010504281388717285,0.0,-0.007252869655218319,-0.000964656818115861
-0.0035014271295723542,0.0055736321777004605,-0.007252869655218985,-0.0067204424995417344
0.007639477373612591,0.0,0.009775606926599067,0.01668856295340726
-0.005092984915741727,-0.026434941185665695,-0.017028476581817387,-0.03086901817971266
-0.01623388941892645,0.005732878811349318,-0.0037841059070704564,0.00450173181787461
-0.0006366231144676604,0.016561649899452968,0.008829580449831287,0.002893970454348249
0.021326874334668178,0.008917811484320914,0.017974503058584945,0.024116420452900744
-0.0019098693434032032,-0.003503425940268645,-0.01324437067474693,-0.009968120453865748
-0.00031831155723405224,0.0020702062374313712,0.006306843178450761,0.005466388635990693
0.0070028542591449305,0.009714044652563869,0.012613686356902187,0.006431045454106776
0.020053628105732635,0.03216781999701479,0.025542714872725858,0.024116420452900522
0.037242452196360576,-0.004490755068890406,0.013559712833669524,0.01321579840818976
-0.02450998990700648,-0.007930482355699375,-0.011983002039056556,-0.005820096135967123
