MAE Loss,MSE Loss,Accuracy
0.40857887268066406,1.0259745121002197,0.0
0.3842300474643707,0.9337821006774902,0.0
0.34913530945777893,0.8458883762359619,0.0
0.3044256865978241,0.7056035399436951,0.0
0.2583300769329071,0.5814952850341797,0.0
0.22205282747745514,0.5102372765541077,0.0
0.19609881937503815,0.4402308166027069,0.0
0.17938312888145447,0.40224698185920715,0.0
0.1674744188785553,0.36974799633026123,0.0
0.1579550802707672,0.3367289900779724,0.0
0.14996834099292755,0.30392560362815857,0.0
0.14342522621154785,0.27842772006988525,0.0
0.13594606518745422,0.2501434087753296,0.0
0.12948055565357208,0.22625087201595306,0.0
0.12417469918727875,0.20467166602611542,0.0
0.11863430589437485,0.1850873827934265,0.0
0.11412757635116577,0.16810645163059235,0.0
0.10964339971542358,0.15223723649978638,0.0
0.1062018945813179,0.13784213364124298,0.0
0.10240162909030914,0.12443839013576508,0.0
0.09904847294092178,0.11172948777675629,0.0
0.09579584747552872,0.09886915981769562,0.0
0.0922929048538208,0.08709423243999481,0.0
0.08822617679834366,0.07564473152160645,0.0
0.08463756740093231,0.06524144113063812,0.0
0.08083491027355194,0.05662756413221359,0.0
0.07673382759094238,0.04824284836649895,0.0
0.07271282374858856,0.041106872260570526,0.0
0.0687941163778305,0.03588459640741348,0.0
0.06645514816045761,0.03238420560956001,0.0
0.06565240025520325,0.031330134719610214,0.0
0.0636298879981041,0.029205255210399628,0.0
0.06271922588348389,0.02854190021753311,0.0
0.06176981329917908,0.02776295691728592,0.0
0.06226465851068497,0.027384759858250618,0.0
0.06274357438087463,0.02857382409274578,0.0
0.062079910188913345,0.02798074297606945,0.0
0.061884574592113495,0.027543019503355026,0.0
0.059945929795503616,0.026158975437283516,0.0
0.06005953252315521,0.02608468197286129,0.0
0.059904586523771286,0.025863951072096825,0.0
0.05973803251981735,0.026017582044005394,0.0
0.0588698536157608,0.025213785469532013,0.0
0.058622632175683975,0.025094809010624886,0.0
0.05976662039756775,0.02556598372757435,0.0
0.05910952761769295,0.025247160345315933,0.0
0.05861543118953705,0.024920890107750893,0.0
0.05836842954158783,0.024952134117484093,0.0
0.058527808636426926,0.025033382698893547,0.0
0.05857756733894348,0.0248941071331501,0.0
0.05888257548213005,0.025066787376999855,0.0
0.058832526206970215,0.0255429670214653,0.0
0.05842931196093559,0.024860799312591553,0.0
0.05951395630836487,0.025355177000164986,0.0
0.05835210159420967,0.024688174948096275,0.0
0.058519717305898666,0.02464187704026699,0.0
0.05833964794874191,0.024688174948096275,0.0
0.05774815008044243,0.024441925808787346,0.0
0.058138150721788406,0.02462172508239746,0.0
0.05821329727768898,0.02495255321264267,0.0
0.057933155447244644,0.024742597714066505,0.0
0.057800453156232834,0.02435413748025894,0.0
0.0576859675347805,0.024485047906637192,0.0
0.05799763277173042,0.024374257773160934,0.0
0.05778171867132187,0.024230260401964188,0.0
0.05801958590745926,0.02466401644051075,0.0
0.059749849140644073,0.025615382939577103,0.0
0.058311618864536285,0.024824637919664383,0.0
0.05812506750226021,0.024606702849268913,0.0
0.058654189109802246,0.02489049918949604,0.0
0.05814715474843979,0.024601588025689125,0.0
0.05756246671080589,0.024068649858236313,0.0
0.057852789759635925,0.024447081610560417,0.0
0.05767429992556572,0.024419497698545456,0.0
0.058134935796260834,0.024682683870196342,0.0
0.05839889496564865,0.02462981641292572,0.0
0.05836647376418114,0.02480112761259079,0.0
0.057474005967378616,0.024271750822663307,0.0
0.05727358162403107,0.023922406136989594,0.0
0.05765568092465401,0.02417045272886753,0.0
0.05750540643930435,0.024270592257380486,0.0
0.05860309675335884,0.024771396070718765,0.0
0.05781639367341995,0.024368438869714737,0.0
0.057287875562906265,0.023902200162410736,0.0
0.05744579806923866,0.024311546236276627,0.0
0.05772554501891136,0.024320386350154877,0.0
0.057685889303684235,0.024334391579031944,0.0
0.05769915133714676,0.024268541485071182,0.0
0.05746874585747719,0.024197451770305634,0.0
0.057481858879327774,0.02420346811413765,0.0
0.05718633159995079,0.02402348257601261,0.0
0.05776922032237053,0.024469653144478798,0.0
0.057389069348573685,0.024064982309937477,0.0
0.0574105940759182,0.024117352440953255,0.0
0.05728132650256157,0.023926889523863792,0.0
0.05720837414264679,0.024020172655582428,0.0
0.05765698477625847,0.02449062466621399,0.0
0.0572696290910244,0.024063115939497948,0.0
0.058013949543237686,0.024423452094197273,0.0
0.057107944041490555,0.02387295290827751,0.0
0.05731997266411781,0.023969357833266258,0.0
0.056893523782491684,0.023705020546913147,0.0
0.05729897692799568,0.023919062688946724,0.0
0.0576162114739418,0.0242674108594656,0.0
0.057335082441568375,0.024142000824213028,0.0
0.05709391459822655,0.023974424228072166,0.0
0.056886907666921616,0.02366446703672409,0.0
0.05694001540541649,0.02369791269302368,0.0
0.057056281715631485,0.0237925723195076,0.0
0.05735209211707115,0.02402021549642086,0.0
0.05697839334607124,0.02380344271659851,0.0
0.05731932446360588,0.024287482723593712,0.0
0.057195551693439484,0.02396862953901291,0.0
0.05678679049015045,0.023672984912991524,0.0
0.057687804102897644,0.02427626959979534,0.0
0.05694877356290817,0.023778965696692467,0.0
0.05716530978679657,0.023879703134298325,0.0
0.057325683534145355,0.023872077465057373,0.0
0.05806766822934151,0.024797547608613968,0.0
0.05726117268204689,0.0236174575984478,0.0
0.05789853259921074,0.02444438450038433,0.0
0.0577881820499897,0.024273158982396126,0.0
0.05727086216211319,0.02389623410999775,0.0
0.0569293349981308,0.023746030405163765,0.0
0.05674884095788002,0.023717310279607773,0.0
0.05712318792939186,0.023619646206498146,0.0
0.057135339826345444,0.0237436406314373,0.0
0.05683225393295288,0.023682843893766403,0.0
0.05713767558336258,0.023770691826939583,0.0
0.05704013258218765,0.023609263822436333,0.0
0.05733048543334007,0.02407698705792427,0.0
0.0572347417473793,0.023998431861400604,0.0
0.05756579339504242,0.02415674552321434,0.0
0.05738522484898567,0.024087628349661827,0.0
0.05686825513839722,0.023610519245266914,0.0
0.057025790214538574,0.02381380833685398,0.0
0.056805290281772614,0.023456580936908722,0.0
0.057274457067251205,0.024048928171396255,0.0
0.05718611925840378,0.023875880986452103,0.0
0.056551724672317505,0.023694807663559914,0.0
0.05729687213897705,0.023748846724629402,0.0
0.056988462805747986,0.023685500025749207,0.0
0.057608094066381454,0.024082494899630547,0.0
0.05678793042898178,0.023679211735725403,0.0
0.0573321171104908,0.023948971182107925,0.0
0.05695752426981926,0.02385839633643627,0.0
0.05732361599802971,0.023758163675665855,0.0
0.056806355714797974,0.023780550807714462,0.0
0.057523272931575775,0.024220412597060204,0.0
0.05684645473957062,0.023431062698364258,0.0
