MAE Loss,MSE Loss,Accuracy
0.4531555771827698,1.031828761100769,0.0
0.4283989667892456,0.8943164348602295,0.0
0.39198562502861023,0.7582680583000183,0.0
0.34779444336891174,0.621429443359375,0.0
0.30394771695137024,0.50282222032547,0.0
0.26101815700531006,0.38972318172454834,0.0
0.22166238725185394,0.29114776849746704,0.0
0.18629924952983856,0.21209943294525146,0.0
0.15298499166965485,0.1483439952135086,0.0
0.12134593725204468,0.09851371496915817,0.0
0.09341844916343689,0.06409541517496109,0.0
0.07387712597846985,0.04320308193564415,0.0
0.06247445195913315,0.03139333054423332,0.0
0.05519569665193558,0.02467552199959755,0.0
0.050580330193042755,0.020773690193891525,0.0
0.047293420881032944,0.018358377739787102,0.0
0.04530423879623413,0.01668735407292843,0.0
0.04324949532747269,0.015530165284872055,0.0
0.04198247939348221,0.014825137332081795,0.0
0.04082120954990387,0.01428514439612627,0.0
0.04058988019824028,0.014019649475812912,0.0
0.039401084184646606,0.01355939544737339,0.0
0.03903171047568321,0.013377973809838295,0.0
0.038696907460689545,0.013228992000222206,0.0
0.03876373544335365,0.013173465617001057,0.0
0.038599416613578796,0.012949177995324135,0.0
0.03802765905857086,0.012952395714819431,0.0
0.03823215514421463,0.012855414301156998,0.0
0.038151245564222336,0.012985086999833584,0.0
0.03744083270430565,0.012669626623392105,0.0
0.037530768662691116,0.012606647796928883,0.0
0.0373980812728405,0.012544730678200722,0.0
0.03714965656399727,0.012348644435405731,0.0
0.03725074976682663,0.012470833025872707,0.0
0.037568818777799606,0.012518493458628654,0.0
0.037210170179605484,0.012483743950724602,0.0
0.03696204349398613,0.012322221882641315,0.0
0.037138015031814575,0.012474370189011097,0.0
0.037260137498378754,0.012381389737129211,0.0
0.036507297307252884,0.01210027001798153,0.0
0.03648407757282257,0.012090894393622875,0.0
0.03643212094902992,0.01219194009900093,0.0
0.0373714454472065,0.012502389959990978,0.0
0.03741678223013878,0.012385795824229717,0.0
0.03698284924030304,0.012295093387365341,0.0
0.036582715809345245,0.012042895890772343,0.0
0.03657851740717888,0.012056024745106697,0.0
0.03671857342123985,0.012061940506100655,0.0
0.03664478659629822,0.01213233731687069,0.0
0.03644416481256485,0.012040968053042889,0.0
0.037351787090301514,0.01233785692602396,0.0
0.03664504736661911,0.012073787860572338,0.0
