MAE Loss,MSE Loss,Accuracy
0.6461839079856873,2.3752188682556152,0.0
0.4957078695297241,1.3303866386413574,0.0
0.4182929992675781,0.920294463634491,0.0
0.3608070909976959,0.7306407690048218,0.0
0.3154468536376953,0.595358669757843,0.0
0.2760308086872101,0.4793816804885864,0.0
0.24371032416820526,0.387374609708786,0.0
0.2161129117012024,0.3162107765674591,0.0
0.19105595350265503,0.2583731710910797,0.0
0.1676701307296753,0.21004101634025574,0.0
0.14635339379310608,0.17099957168102264,0.0
0.12733879685401917,0.13903513550758362,0.0
0.11047865450382233,0.11369683593511581,0.0
0.09609107673168182,0.09487918019294739,0.0
0.08530143648386002,0.08019834011793137,0.0
0.07800134271383286,0.06869521737098694,0.0
0.07192089408636093,0.059403542429208755,0.0
0.06761354207992554,0.05312597006559372,0.0
0.06364195048809052,0.04739490896463394,0.0
0.060421645641326904,0.043267544358968735,0.0
0.05810517445206642,0.04016023501753807,0.0
0.05604268237948418,0.037650931626558304,0.0
0.054574329406023026,0.03558387607336044,0.0
0.0535241961479187,0.03418947756290436,0.0
0.052974142134189606,0.03298522159457207,0.0
0.052094630897045135,0.031752441078424454,0.0
0.05143372341990471,0.030716093257069588,0.0
0.05075913667678833,0.02981468290090561,0.0
0.050613388419151306,0.028858719393610954,0.0
0.05010427162051201,0.028082700446248055,0.0
0.049356698989868164,0.027257107198238373,0.0
0.049161769449710846,0.02666359953582287,0.0
0.04908117651939392,0.026056718081235886,0.0
0.048026423901319504,0.025225551798939705,0.0
0.04757560417056084,0.02455645427107811,0.0
0.04785538464784622,0.024284783750772476,0.0
0.04742219299077988,0.023750049993395805,0.0
0.046758413314819336,0.02295624651014805,0.0
0.046854134649038315,0.022550098598003387,0.0
0.047242384403944016,0.022285999730229378,0.0
0.046961937099695206,0.021794859319925308,0.0
0.046534955501556396,0.021500172093510628,0.0
0.04564870893955231,0.020807189866900444,0.0
0.04538941755890846,0.02044345624744892,0.0
0.04544568806886673,0.020385179668664932,0.0
0.0456058606505394,0.020012175664305687,0.0
0.04526365175843239,0.01997216045856476,0.0
0.04461919143795967,0.019425950944423676,0.0
0.04451087489724159,0.019129076972603798,0.0
0.04455883800983429,0.01908116601407528,0.0
0.044674862176179886,0.01895248517394066,0.0
0.04512748494744301,0.018950754776597023,0.0
0.04436687007546425,0.01860159821808338,0.0
0.04418892413377762,0.018423277884721756,0.0
0.043686870485544205,0.01795100048184395,0.0
0.044068463146686554,0.018013475462794304,0.0
0.043895576149225235,0.01798739656805992,0.0
0.043745845556259155,0.017740784212946892,0.0
0.043163102120161057,0.017361057922244072,0.0
0.043368928134441376,0.017170511186122894,0.0
0.04385245591402054,0.017535855993628502,0.0
0.04347812756896019,0.01711570844054222,0.0
0.042635753750801086,0.01675254851579666,0.0
0.04274480417370796,0.01653125509619713,0.0
0.04267045482993126,0.01649927906692028,0.0
0.04253470525145531,0.016300830990076065,0.0
0.04318343475461006,0.016601094976067543,0.0
0.04220202937722206,0.01630544476211071,0.0
0.043074727058410645,0.016391880810260773,0.0
0.04284655302762985,0.016359565779566765,0.0
0.04219469800591469,0.015787307173013687,0.0
0.04226857051253319,0.015886783599853516,0.0
0.042245469987392426,0.015986325219273567,0.0
0.042154088616371155,0.015888145193457603,0.0
0.04217832535505295,0.015862716361880302,0.0
0.04222026467323303,0.015774544328451157,0.0
0.042210619896650314,0.01579172909259796,0.0
0.04163592308759689,0.015711836516857147,0.0
0.041600301861763,0.015537156723439693,0.0
0.041808053851127625,0.015579250641167164,0.0
0.04190903902053833,0.015523781068623066,0.0
0.04125463590025902,0.015390884131193161,0.0
0.04149635136127472,0.01543448306620121,0.0
0.042974673211574554,0.015966584905982018,0.0
0.042242780327796936,0.015714066103100777,0.0
