MAE Loss,MSE Loss,Accuracy
10.589434623718262,1.1681181192398071,0.0
6.126527786254883,0.3837052285671234,0.0
3.127687692642212,0.09667713195085526,0.0
2.279737710952759,0.05344890058040619,0.0
2.188650369644165,0.04812221601605415,0.0
2.2040443420410156,0.046241290867328644,0.0
2.146855354309082,0.046519454568624496,0.0
2.177079916000366,0.046322427690029144,0.0
2.064894199371338,0.04427868500351906,0.0
2.109661817550659,0.04363793879747391,0.0
2.1015169620513916,0.04374978318810463,0.0
2.106316089630127,0.04323014244437218,0.0
2.088855504989624,0.04433596506714821,0.0
2.069851875305176,0.042600736021995544,0.0
2.0528059005737305,0.04161003977060318,0.0
2.0719592571258545,0.04156944900751114,0.0
2.0851528644561768,0.04211006313562393,0.0
2.0939223766326904,0.04210429638624191,0.0
1.994162917137146,0.04095831140875816,0.0
2.0518641471862793,0.040882378816604614,0.0
2.0317482948303223,0.03979936242103577,0.0
2.0434677600860596,0.039986751973629,0.0
2.0293211936950684,0.04067158326506615,0.0
2.0733346939086914,0.040780045092105865,0.0
1.9993709325790405,0.03958640992641449,0.0
1.9781324863433838,0.03941609337925911,0.0
1.964545726776123,0.03909521549940109,0.0
2.0646321773529053,0.040524519979953766,0.0
1.9535895586013794,0.03899000957608223,0.0
1.9806807041168213,0.03896944224834442,0.0
2.019867420196533,0.03945937752723694,0.0
2.0172905921936035,0.039851825684309006,0.0
2.010669469833374,0.039022210985422134,0.0
1.9354922771453857,0.03887036815285683,0.0
2.0083096027374268,0.03952369838953018,0.0
2.0260517597198486,0.03896629437804222,0.0
2.0363149642944336,0.04053390398621559,0.0
1.943047046661377,0.03974919393658638,0.0
1.9512866735458374,0.037707071751356125,0.0
1.9888286590576172,0.03796113282442093,0.0
1.9539488554000854,0.03826133534312248,0.0
1.912531852722168,0.03750394284725189,0.0
1.9306691884994507,0.03789763152599335,0.0
1.9128443002700806,0.03740745782852173,0.0
1.9533064365386963,0.03859841078519821,0.0
2.0385375022888184,0.039713699370622635,0.0
1.9832758903503418,0.03920159488916397,0.0
1.99704909324646,0.04020070284605026,0.0
2.003485918045044,0.038478389382362366,0.0
2.012380599975586,0.039013057947158813,0.0
1.9641501903533936,0.03774288669228554,0.0
1.900986671447754,0.0360080786049366,0.0
1.9129881858825684,0.03622884303331375,0.0
1.933295726776123,0.036984968930482864,0.0
2.006636619567871,0.03816134110093117,0.0
1.9476509094238281,0.037819571793079376,0.0
1.9990594387054443,0.039160262793302536,0.0
1.9776556491851807,0.0381358303129673,0.0
1.9737714529037476,0.03647594898939133,0.0
1.9368150234222412,0.03718135878443718,0.0
1.8959378004074097,0.03654095530509949,0.0
1.9190481901168823,0.03627672418951988,0.0
1.9140136241912842,0.03560919314622879,0.0
1.8991566896438599,0.035420339554548264,0.0
1.9603581428527832,0.03666027635335922,0.0
1.907801866531372,0.03611177206039429,0.0
1.9362149238586426,0.03632710501551628,0.0
1.8858405351638794,0.035486869513988495,0.0
1.8733350038528442,0.0358450785279274,0.0
1.8884437084197998,0.03443244472146034,0.0
1.8734629154205322,0.03444904088973999,0.0
1.9657098054885864,0.03706508129835129,0.0
1.8883652687072754,0.03562447801232338,0.0
1.9127306938171387,0.03499937057495117,0.0
1.9203932285308838,0.034600503742694855,0.0
