MAE Loss,MSE Loss,Accuracy
0.1937953233718872,0.29563382267951965,0.27835050225257874
0.14278371632099152,0.12884600460529327,0.24876737594604492
0.13085636496543884,0.10525408387184143,0.25638726353645325
0.13068994879722595,0.10585585981607437,0.2536979019641876
0.12862440943717957,0.1017618179321289,0.23397579789161682
0.12369567900896072,0.09347599744796753,0.2536979019641876
0.12085331976413727,0.08900918811559677,0.25280144810676575
0.12428366392850876,0.0948125571012497,0.2536979019641876
0.11531835049390793,0.08212505280971527,0.24428507685661316
0.11103621870279312,0.0758674293756485,0.2536979019641876
0.11068907380104065,0.07619484513998032,0.25280144810676575
0.10296046733856201,0.06595601886510849,0.26759299635887146
0.09587287902832031,0.06065649911761284,0.24383684992790222
0.09201043099164963,0.05707213282585144,0.2702823877334595
0.08407635241746902,0.0477365143597126,0.2595248818397522
0.0827731192111969,0.04733585938811302,0.26759299635887146
0.07431300729513168,0.03766884654760361,0.26759299635887146
0.0706096664071083,0.03615296632051468,0.2631107270717621
0.06802405416965485,0.032492365688085556,0.291797399520874
0.06645747274160385,0.031049802899360657,0.2671447694301605
0.06404975056648254,0.029588837176561356,0.2707306146621704
0.0644528791308403,0.030387641862034798,0.2581802010536194
0.060752686113119125,0.025727584958076477,0.26131778955459595
0.0611565075814724,0.028395183384418488,0.27341997623443604
0.06115708872675896,0.02694297768175602,0.2702823877334595
