MAE Loss,MSE Loss,Accuracy
7.540857315063477,0.6374424695968628,0.0
2.789475679397583,0.07940588146448135,0.0
1.9488639831542969,0.0369981974363327,0.0
1.8098210096359253,0.032193299382925034,0.0
1.7693536281585693,0.03043461963534355,0.0
1.7083591222763062,0.028419267386198044,0.0
1.6858861446380615,0.02804744616150856,0.0
1.639056921005249,0.027128566056489944,0.0
1.6028575897216797,0.02640441432595253,0.0
1.642240047454834,0.026360027492046356,0.0
1.6624029874801636,0.026837704703211784,0.0
1.6723566055297852,0.0265625212341547,0.0
1.594702124595642,0.02470548078417778,0.0
1.5913300514221191,0.024654144421219826,0.0
1.5521535873413086,0.024333149194717407,0.0
1.5780941247940063,0.024474425241351128,0.0
1.543771505355835,0.023840125650167465,0.0
1.6018368005752563,0.024522118270397186,0.0
1.6002275943756104,0.02404198609292507,0.0
1.525359034538269,0.023778513073921204,0.0
1.5300005674362183,0.023778807371854782,0.0
1.599411129951477,0.024493878707289696,0.0
1.550871729850769,0.02359241060912609,0.0
1.509102702140808,0.022409457713365555,0.0
1.5219852924346924,0.022235281765460968,0.0
1.5090588331222534,0.022149739786982536,0.0
1.5388370752334595,0.022844329476356506,0.0
1.4955202341079712,0.02209082804620266,0.0
1.46812903881073,0.021812859922647476,0.0
1.4695717096328735,0.0218649934977293,0.0
1.5017015933990479,0.02194584161043167,0.0
1.4855116605758667,0.021602055057883263,0.0
1.437903642654419,0.02074022777378559,0.0
1.4504446983337402,0.020403701812028885,0.0
1.4667894840240479,0.02062772773206234,0.0
1.4307971000671387,0.020716892555356026,0.0
1.4443873167037964,0.02037336491048336,0.0
1.4402148723602295,0.020263846963644028,0.0
1.4673863649368286,0.020802000537514687,0.0
1.4537780284881592,0.020907694473862648,0.0
1.4229453802108765,0.019701912999153137,0.0
1.4469339847564697,0.020508136600255966,0.0
1.4550553560256958,0.020827926695346832,0.0
1.3980722427368164,0.019683796912431717,0.0
1.39278244972229,0.019820289686322212,0.0
1.403132677078247,0.02013421058654785,0.0
1.3970947265625,0.019249070435762405,0.0
1.392983078956604,0.01885235123336315,0.0
1.3798562288284302,0.018911592662334442,0.0
1.4050781726837158,0.018991772085428238,0.0
1.4148988723754883,0.019129861146211624,0.0
1.3783339262008667,0.01916751265525818,0.0
1.3646737337112427,0.018381115049123764,0.0
1.3446195125579834,0.018100924789905548,0.0
1.381596326828003,0.018355630338191986,0.0
1.3625073432922363,0.018166394904255867,0.0
1.3900258541107178,0.018028531223535538,0.0
1.3584660291671753,0.018028417602181435,0.0
1.4222530126571655,0.019698889926075935,0.0
1.4066197872161865,0.019495120272040367,0.0
1.3655568361282349,0.01791958138346672,0.0
1.3064240217208862,0.01727196015417576,0.0
1.351025104522705,0.017471684142947197,0.0
1.3187446594238281,0.01710917241871357,0.0
1.3086367845535278,0.01664544828236103,0.0
1.292030930519104,0.016109410673379898,0.0
1.3044826984405518,0.01676197350025177,0.0
1.2941781282424927,0.01594766601920128,0.0
1.2960017919540405,0.016328519210219383,0.0
1.3081700801849365,0.016394730657339096,0.0
1.2791838645935059,0.016155704855918884,0.0
1.3168911933898926,0.01644730381667614,0.0
1.2894223928451538,0.016292115673422813,0.0
1.239395022392273,0.015769191086292267,0.0
1.289405345916748,0.01617715135216713,0.0
