MAE Loss,MSE Loss,Accuracy
0.19885613024234772,0.29268378019332886,0.24428507685661316
0.13144443929195404,0.10338130593299866,0.2644554078578949
0.1431763917207718,0.12309874594211578,0.23756162822246552
0.12986594438552856,0.10513156652450562,0.2622142434120178
0.12373295426368713,0.09110711514949799,0.2536979019641876
0.1209610253572464,0.08983045071363449,0.2805916666984558
0.12568399310112,0.09633970260620117,0.23263110220432281
0.12805135548114777,0.10061295330524445,0.23173464834690094
0.12571273744106293,0.09823411703109741,0.23263110220432281
0.11900895088911057,0.0873401090502739,0.2752129137516022
0.11127260327339172,0.0766085758805275,0.24204392731189728
0.10587861388921738,0.07171150296926498,0.2581802010536194
0.09843844920396805,0.06310482323169708,0.2496638298034668
0.09336931258440018,0.05897023528814316,0.24876737594604492
0.08081322908401489,0.04313953220844269,0.26490363478660583
0.06984246522188187,0.033254705369472504,0.23532047867774963
0.06629576534032822,0.030582856386899948,0.2545943558216095
0.06232277676463127,0.026912871748209,0.23352757096290588
0.05511556565761566,0.022445982322096825,0.2348722517490387
0.05781257525086403,0.02499799244105816,0.22366651892662048
0.04948202148079872,0.018372667953372,0.24383684992790222
0.05015810206532478,0.019948644563555717,0.28328102827072144
0.04702365770936012,0.017247481271624565,0.2631107270717621
0.043848443776369095,0.01509979460388422,0.25414612889289856
0.04233599454164505,0.014891915954649448,0.25907665491104126
