MAE Loss,MSE Loss,Accuracy
0.19179140031337738,0.284860223531723,0.24518153071403503
0.16031582653522491,0.17096245288848877,0.2523531913757324
0.15319615602493286,0.15366466343402863,0.25280144810676575
0.1494385004043579,0.14812758564949036,0.229941725730896
0.14223237335681915,0.13527964055538177,0.22366651892662048
0.14228203892707825,0.13624237477779388,0.2666965425014496
0.1411430388689041,0.13480956852436066,0.263558954000473
0.13521109521389008,0.12896503508090973,0.25638726353645325
0.13079342246055603,0.11760780960321426,0.25907665491104126
0.12473390251398087,0.11357305198907852,0.2743164598941803
0.11670242995023727,0.10068126767873764,0.28238457441329956
0.11371112614870071,0.09922673553228378,0.25907665491104126
0.11048701405525208,0.09421032667160034,0.2653518617153168
0.11093708127737045,0.09357436746358871,0.2913491725921631
0.10607950389385223,0.08615358173847198,0.29807260632514954
0.1072733923792839,0.08876591175794601,0.2756611406803131
0.10560227930545807,0.08489368855953217,0.2900044918060303
0.10341676324605942,0.0834902673959732,0.29448679089546204
0.09948331117630005,0.07503651082515717,0.3249663710594177
0.10007314383983612,0.07490648329257965,0.3222770094871521
0.09764429181814194,0.07215309888124466,0.3213805556297302
0.09910303354263306,0.0726630762219429,0.33168983459472656
0.09920505434274673,0.07516463845968246,0.2967279255390167
0.09706680476665497,0.07257373631000519,0.3455849289894104
0.09769566357135773,0.0717206671833992,0.3379650413990021
